Site	Species	Sex	Observed_Stage	PCL	FL	STL	Hook_Size	Set	Day	Month	Year
Corpus_Christi_Bay	Hypanus_sabina	F				380	10	4	30	6	2016
Corpus_Christi_Bay	Rhizoprionodon_terraenovae	F		365	410	506	10	4	30	6	2016
Corpus_Christi_Bay	Rhizoprionodon_terraenovae	F		370	418	521	10	1	21	7	2016
Corpus_Christi_Bay	Sphyrna_tiburo	M		504	546	697	10	1	21	7	2016
Corpus_Christi_Bay	Hypanus_sabina	F				340	10	2	21	7	2016
Corpus_Christi_Bay	Sphyrna_tiburo	M		500	542	696	10	3	21	7	2016
Corpus_Christi_Bay	Sphyrna_tiburo	F		650	706	882	10	3	21	7	2016
Corpus_Christi_Bay	Rhizoprionodon_terraenovae	M		345	385	485	10	4	21	7	2016
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		546	605	764	15	4	21	7	2016
Redfish_Bay	Sphyrna_tiburo	F		580	616	783	10	1	1	8	2016
Redfish_Bay	Rhinoptera_bonasus	F				819	15	2	1	8	2016
Redfish_Bay	Carcharhinus_brevipinna	M		740	820	1020	10	4	1	8	2016
Aransas_Bay	Hypanus_sabina	F				346	3	5	10	8	2016
Redfish_Bay	Sphyrna_tiburo	M		550	600	750	10	2	23	8	2016
Redfish_Bay	Sphyrna_tiburo	M		575	630	785	15	2	23	8	2016
Redfish_Bay	Sphyrna_tiburo	M		675	735	910	10	2	23	8	2016
Redfish_Bay	Hypanus_americanus	F				1300	10	3	23	8	2016
Corpus_Christi_Bay	Sphyrna_tiburo	M		504	557	682	15	1	12	9	2016
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		464	600	820	10	1	12	9	2016
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		585	655	820	10	2	12	9	2016
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		595	651	835	10	2	12	9	2016
Corpus_Christi_Bay	Sphyrna_tiburo	M	MAT	695	757	954	10	2	12	9	2016
Corpus_Christi_Bay	Sphyrna_tiburo	F	MAT	760	861	1090	10	2	12	9	2016
Corpus_Christi_Bay	Sphyrna_tiburo	F		550	600	759	15	3	12	9	2016
Aransas_Bay	Hypanus_americanus	F				1300	15	1	22	9	2016
Aransas_Bay	Hypanus_sabina	F				330	10	1	22	9	2016
Aransas_Bay	Hypanus_sabina	F				340	10	1	22	9	2016
Aransas_Bay	Hypanus_americanus	F				1450	15	2	22	9	2016
Aransas_Bay	Hypanus_sabina	F				325	10	4	22	9	2016
Aransas_Bay	Carcharhinus_leucas	M		720	812	912	15	4	22	9	2016
Corpus_Christi_Bay	Sphyrna_tiburo	U	UND				10	1	27	9	2016
Corpus_Christi_Bay	Sphyrna_tiburo	M	MAT	621	689	856	10	2	27	9	2016
Corpus_Christi_Bay	Hypanus_americanus	F				355	10	2	27	9	2016
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		600	670	835	15	4	27	9	2016
Redfish_Bay	Hypanus_americanus	F				440	10	2	29	9	2016
Redfish_Bay	Hypanus_americanus	F				1150	15	2	29	9	2016
Redfish_Bay	Carcharhinus_leucas	M		740	840	1010	15	3	29	9	2016
Redfish_Bay	Hypanus_americanus	M				860	15	3	29	9	2016
Redfish_Bay	Sphyrna_tiburo	F		665	728	931	10	4	29	9	2016
Redfish_Bay	Sphyrna_tiburo	F	MAT	781	853	1020	10	4	29	9	2016
Aransas_Bay	Hypanus_americanus	F				1200	15	2	23	5	2017
Aransas_Bay	Rhizoprionodon_terraenovae	M		335	368	460	10	2	22	6	2017
Aransas_Bay	Carcharhinus_limbatus	F		690	757	940	10	2	22	6	2017
Aransas_Bay	Carcharhinus_limbatus	F		484	538	694	10	4	22	6	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		605	628	685	10	2	6	7	2017
Corpus_Christi_Bay	Sphyrna_lewini	F		192	210	280	15	3	6	7	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		514	566	714	15	4	6	7	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		520	574	720	15	4	6	7	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		530	585	726	10	4	6	7	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		510	560	696	15	5	6	7	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		515	565	709	10	5	6	7	2017
Aransas_Bay	Carcharhinus_brevipinna	F		500	549	690	15	3	11	7	2017
Aransas_Bay	Carcharhinus_brevipinna	F		535	590	736	15	3	11	7	2017
Aransas_Bay	Carcharhinus_brevipinna	F					10	4	11	7	2017
Redfish_Bay	Sphyrna_tiburo	M	MAT	721	783	980	10	3	11	8	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		540	596	749	10	1	21	8	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		578	635	760	10	1	21	8	2017
Corpus_Christi_Bay	Sphyrna_lewini	F		520	578	770	10	1	21	8	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		585	645	823	15	1	21	8	2017
Corpus_Christi_Bay	Rhizoprionodon_terraenovae	M		405	445	552	10	2	21	8	2017
Corpus_Christi_Bay	Sphyrna_tiburo	F		554	605	780	10	2	21	8	2017
Corpus_Christi_Bay	Sphyrna_tiburo	F		560	610	782	15	2	21	8	2017
Corpus_Christi_Bay	Sphyrna_lewini	M		490	545	732	10	3	21	8	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		590	650	875	10	3	21	8	2017
Corpus_Christi_Bay	Sphyrna_tiburo	F		525	580	738	10	4	21	8	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		589	650	848	15	4	21	8	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		610	670	850	10	4	21	8	2017
Redfish_Bay	Carcharhinus_brevipinna	F		610	670	870	10	4	13	9	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		601	668	805	10	1	20	9	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		614	680	800	10	1	20	9	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		540	597	750	10	2	20	9	2017
Aransas_Bay	Hypanus_sabina	F				410	10	1	18	10	2017
Aransas_Bay	Hypanus_sabina	F				360	10	3	18	10	2017
Redfish_Bay	Carcharhinus_brevipinna	M		660	722	880	10	1	20	10	2017
Redfish_Bay	Carcharhinus_brevipinna	F		613	670	740	15	3	20	10	2017
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		635	699	860	15	1	25	10	2017
Aransas_Bay	Carcharhinus_brevipinna	F		434	489	611	10	1	15	5	2018
Corpus_Christi_Bay	Carcharhinus_porosus	U		335	415	475	10	1	3	7	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		505	550	701	10	2	3	7	2018
Aransas_Bay	Sphyrna_tiburo	F		440	485	614	10	2	17	7	2018
Aransas_Bay	Hypanus_sabina	F				320	10	4	17	7	2018
Redfish_Bay	Sphyrna_tiburo	M		483	535	650	10	2	23	8	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		555	517	765	10	2	30	8	2018
Corpus_Christi_Bay	Carcharhinus_limbatus	M		565	610	770	15	2	30	8	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	U	UND				10	2	30	8	2018
Corpus_Christi_Bay	Sphyrna_tiburo	F		470	525	670	10	3	30	8	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		560	625	780	10	3	30	8	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		560	620	780	15	3	30	8	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		600	660	830	10	1	25	9	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		570	630	784	15	2	25	9	2018
Corpus_Christi_Bay	Sphyrna_tiburo	F		534	575	728	10	1	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		570	639	800	10	1	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		596	663	830	15	1	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		620	683	845	10	1	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		615	680	852	15	1	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		626	690	865	10	1	2	10	2018
Corpus_Christi_Bay	Sphyrna_lewini	F		495	550	730	10	2	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		605	667	835	15	2	2	10	2018
Corpus_Christi_Bay	Rhizoprionodon_terraenovae	M		414	458	568	10	3	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		555	615	765	10	3	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		585	647	807	15	3	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		585	654	807	15	3	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		590	648	816	10	3	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		535	595	745	10	4	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		600	660	828	10	4	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		610	675	839	10	4	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	M		615	680	842	15	4	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		635	700	876	10	4	2	10	2018
Corpus_Christi_Bay	Carcharhinus_brevipinna	F		641	704	880	10	4	2	10	2018
Redfish_Bay	Carcharhinus_brevipinna	F		544	600	747	15	4	4	10	2018
Redfish_Bay	Carcharhinus_brevipinna	M		590	655	810	10	4	4	10	2018
Redfish_Bay	Carcharhinus_brevipinna	F		590	650	810	10	4	4	10	2018
Redfish_Bay	Carcharhinus_brevipinna	M		605	670	828	10	4	4	10	2018
Aransas_Bay	Sciades_felis	U			332	378	10	2	28	7	2015
Aransas_Bay	Sciades_felis	U			460	563	10	2	28	7	2015
Aransas_Bay	Sciades_felis	U			310	351	10	3	28	7	2015
Aransas_Bay	Sciades_felis	U			318	362	10	3	28	7	2015
Aransas_Bay	Sciades_felis	U			370	412	10	3	28	7	2015
Aransas_Bay	Sciades_felis	U			382	435	10	3	28	7	2015
Aransas_Bay	Sciades_felis	U			245	293	10	4	28	7	2015
Aransas_Bay	Sciades_felis	U			270	350	10	4	28	7	2015
Redfish_Bay	Sciades_felis	U			290	329	10	1	29	7	2015
Redfish_Bay	Sciades_felis	U			310	362	10	1	29	7	2015
Corpus_Christi_Bay	Sciades_felis	U			277	329	10	1	30	7	2015
Corpus_Christi_Bay	Sciades_felis	U			289	337	10	1	30	7	2015
Corpus_Christi_Bay	Sciades_felis	U			270	314	10	2	30	7	2015
Corpus_Christi_Bay	Sciades_felis	U			266	305	10	3	30	7	2015
Corpus_Christi_Bay	Sciades_felis	U			274	318	10	3	30	7	2015
Corpus_Christi_Bay	Sciades_felis	U			295	341	10	4	30	7	2015
Corpus_Christi_Bay	Sciades_felis	U			255	205	10	1	24	8	2015
Corpus_Christi_Bay	Sciades_felis	U			270	310	10	1	24	8	2015
Corpus_Christi_Bay	Sciades_felis	U			275	325	10	1	24	8	2015
Corpus_Christi_Bay	Sciades_felis	U			290	330	10	1	24	8	2015
Corpus_Christi_Bay	Sciades_felis	U			270	320	10	2	24	8	2015
Corpus_Christi_Bay	Sciades_felis	U			240	250	10	4	24	8	2015
Corpus_Christi_Bay	Sciades_felis	U			230	260	10	4	24	8	2015
Corpus_Christi_Bay	Sciades_felis	U			260	300	10	4	24	8	2015
Corpus_Christi_Bay	Sciades_felis	U			270	310	10	4	24	8	2015
Corpus_Christi_Bay	Sciades_felis	U			265	310	10	4	24	8	2015
Corpus_Christi_Bay	Sciades_felis	U			300	345	10	4	24	8	2015
Aransas_Bay	Sciades_felis	U			260	300		1	25	8	2015
Aransas_Bay	Sciades_felis	U			280	320		1	25	8	2015
Aransas_Bay	Sciades_felis	U			270	330	10	1	25	8	2015
Aransas_Bay	Sciades_felis	U			290	330	10	1	25	8	2015
Aransas_Bay	Sciades_felis	U			270	340	10	1	25	8	2015
Aransas_Bay	Sciades_felis	U			305	340		1	25	8	2015
Aransas_Bay	Sciades_felis	U			300	345		1	25	8	2015
Aransas_Bay	Sciades_felis	U			290	350	10	1	25	8	2015
Aransas_Bay	Sciades_felis	U			320	380	10	1	25	8	2015
Aransas_Bay	Sciades_felis	U						1	25	8	2015
Aransas_Bay	Sciades_felis	U			220	210		3	25	8	2015
Aransas_Bay	Sciades_felis	U			280	320		3	25	8	2015
Aransas_Bay	Sciades_felis	U			345	330		3	25	8	2015
Aransas_Bay	Sciades_felis	U			300	350		3	25	8	2015
Aransas_Bay	Sciades_felis	U			315	350		3	25	8	2015
Aransas_Bay	Sciades_felis	U			360	390		3	25	8	2015
Aransas_Bay	Sciades_felis	U			260	310	10	4	25	8	2015
Aransas_Bay	Sciades_felis	U			280	320	10	4	25	8	2015
Aransas_Bay	Sciades_felis	U			300	330	10	4	25	8	2015
Aransas_Bay	Sciades_felis	U					10	4	25	8	2015
Redfish_Bay	Sciades_felis	U			270	310	10	1	8	9	2015
Redfish_Bay	Sciades_felis	U			238	279	10	3	8	9	2015
Redfish_Bay	Sciades_felis	U			265	307	10	3	8	9	2015
Redfish_Bay	Sciades_felis	U			386	439	10	3	8	9	2015
Redfish_Bay	Sciades_felis	U			280	310	10	4	8	9	2015
Aransas_Bay	Sciades_felis	U			274	311	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			279	321	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			283	330	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			294	332	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			293	339	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			304	345	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			390	347	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			302	350	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			310	351	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			310	359	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			321	373	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			334	390	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			342	392	10	1	22	9	2015
Aransas_Bay	Sciades_felis	U			366	417	10	2	22	9	2015
Aransas_Bay	Sciades_felis	U			306	343	10	3	22	9	2015
Aransas_Bay	Sciades_felis	U			305	355	10	3	22	9	2015
Aransas_Bay	Sciades_felis	U			345	393	10	3	22	9	2015
Aransas_Bay	Sciades_felis	U			269	314	10	4	22	9	2015
Aransas_Bay	Sciades_felis	U			285	328	10	4	22	9	2015
Aransas_Bay	Sciades_felis	U			295	331	10	4	22	9	2015
Aransas_Bay	Sciades_felis	U			330	370	10	4	22	9	2015
Aransas_Bay	Sciades_felis	U			322	375	10	4	22	9	2015
Aransas_Bay	Sciades_felis	U			373	431	10	4	22	9	2015
Redfish_Bay	Sciades_felis	U				300	10	2	7	10	2015
Redfish_Bay	Sciades_felis	U			260	290	10	3	7	10	2015
Redfish_Bay	Sciades_felis	U			330	370	10	3	7	10	2015
Redfish_Bay	Sciades_felis	U			330	380	10	3	7	10	2015
Redfish_Bay	Sciades_felis	U			340	380	10	3	7	10	2015
Redfish_Bay	Sciades_felis	U			270	300	10	4	7	10	2015
Redfish_Bay	Sciades_felis	U			310	340	10	4	7	10	2015
Redfish_Bay	Sciades_felis	U			320	350	10	4	7	10	2015
Redfish_Bay	Sciades_felis	U			340	380	10	4	7	10	2015
Redfish_Bay	Sciades_felis	U			380	420	10	4	7	10	2015
Redfish_Bay	Sciades_felis	U					10	4	7	10	2015
Aransas_Bay	Sciades_felis	U			252	292	3	3	25	5	2016
Aransas_Bay	Sciades_felis	U			287	330	3	3	25	5	2016
Aransas_Bay	Sciades_felis	U			308	345	3	3	25	5	2016
Aransas_Bay	Sciades_felis	U			303	349	3	3	25	5	2016
Aransas_Bay	Sciades_felis	U			317	361	3	3	25	5	2016
Aransas_Bay	Sciades_felis	U			328	372	3	3	25	5	2016
Aransas_Bay	Sciades_felis	U			366	423	3	3	25	5	2016
Aransas_Bay	Sciades_felis	U					3	3	25	5	2016
Aransas_Bay	Sciades_felis	U			293	337	10	5	25	5	2016
Aransas_Bay	Sciades_felis	U			299	341	10	5	25	5	2016
Corpus_Christi_Bay	Sciades_felis	U			259	305	10	2	10	6	2016
Corpus_Christi_Bay	Sciades_felis	U			270	316	10	2	10	6	2016
Corpus_Christi_Bay	Sciades_felis	U			320	364	10	2	10	6	2016
Corpus_Christi_Bay	Sciades_felis	U			322	370	10	2	10	6	2016
Corpus_Christi_Bay	Sciades_felis	U			269	309	10	3	10	6	2016
Corpus_Christi_Bay	Sciades_felis	U			270	312	10	3	10	6	2016
Corpus_Christi_Bay	Sciades_felis	U			340	395	10	3	10	6	2016
Corpus_Christi_Bay	Sciades_felis	U			384	427	10	3	10	6	2016
Corpus_Christi_Bay	Sciades_felis	U			330	380	10	4	10	6	2016
Corpus_Christi_Bay	Sciades_felis	U			286	332	3	5	10	6	2016
Corpus_Christi_Bay	Sciades_felis	U			285	334	3	5	10	6	2016
Aransas_Bay	Sciades_felis	U			306	354	10	1	13	6	2016
Aransas_Bay	Sciades_felis	U			266	295	10	2	13	6	2016
Aransas_Bay	Sciades_felis	U			285	327	10	2	13	6	2016
Aransas_Bay	Sciades_felis	U			305	274	10	3	13	6	2016
Aransas_Bay	Sciades_felis	U			270	314	10	3	13	6	2016
Aransas_Bay	Sciades_felis	U			300	342	10	3	13	6	2016
Aransas_Bay	Sciades_felis	U			316	367	10	3	13	6	2016
Redfish_Bay	Sciades_felis	U			288	316	10	1	16	6	2016
Redfish_Bay	Sciades_felis	U			304	344	10	1	16	6	2016
Redfish_Bay	Sciades_felis	U			289	330	10	2	16	6	2016
Redfish_Bay	Sciades_felis	U			310	340	10	2	16	6	2016
Redfish_Bay	Sciades_felis	U			322	364	10	2	16	6	2016
Redfish_Bay	Sciades_felis	U			378	432	10	2	16	6	2016
Redfish_Bay	Sciades_felis	U			290	340	10	3	16	6	2016
Redfish_Bay	Sciades_felis	U			330	379	10	3	16	6	2016
Redfish_Bay	Sciades_felis	U			358	392	10	3	16	6	2016
Redfish_Bay	Sciades_felis	U			343	438	10	3	16	6	2016
Redfish_Bay	Sciades_felis	U			292	335	10	4	16	6	2016
Redfish_Bay	Sciades_felis	U			315	364	10	1	28	6	2016
Redfish_Bay	Sciades_felis	U			295	324	10	1	28	6	2016
Redfish_Bay	Sciades_felis	U			311	349	10	1	28	6	2016
Redfish_Bay	Sciades_felis	U			333	379	10	1	28	6	2016
Redfish_Bay	Sciades_felis	U			279	320	10	2	28	6	2016
Redfish_Bay	Sciades_felis	U			284	331	10	2	28	6	2016
Redfish_Bay	Sciades_felis	U			341	384	10	2	28	6	2016
Redfish_Bay	Sciades_felis	U			328	373	10	2	28	6	2016
Redfish_Bay	Sciades_felis	U			380	423	10	2	28	6	2016
Redfish_Bay	Sciades_felis	U			344	387	10	4	28	6	2016
Corpus_Christi_Bay	Sciades_felis	U			270	314	10	1	30	6	2016
Corpus_Christi_Bay	Sciades_felis	U			262	308	10	2	30	6	2016
Corpus_Christi_Bay	Sciades_felis	U			291	33	10	2	30	6	2016
Corpus_Christi_Bay	Sciades_felis	U			298	340	10	3	30	6	2016
Corpus_Christi_Bay	Sciades_felis	U			293	341	10	3	30	6	2016
Corpus_Christi_Bay	Sciades_felis	U			238	276	10	3	30	6	2016
Corpus_Christi_Bay	Sciades_felis	U			280	320	10	4	30	6	2016
Corpus_Christi_Bay	Sciades_felis	U			245	291	10	1	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			245	292	10	1	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			259	308	10	1	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			274	319	10	1	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			297	328	10	1	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			283	330	10	1	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			291	340	10	1	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			295	340	10	1	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			295	340	10	1	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			309	364	10	1	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			245	293	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			265	311	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			275	323	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			277	324	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			280	326	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			288	335	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			284	335	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			310	356	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			329	369	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			339	373	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			326	379	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			351	402	10	2	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			235	275	10	3	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			295	334	10	3	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			305	355	10	3	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			287	321	10	4	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			280	328	10	4	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			293	337	10	4	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			328	380	10	4	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			331	383	10	4	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			270	310	3	5	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U			306	350	3	5	21	7	2016
Corpus_Christi_Bay	Sciades_felis	U					3	5	21	7	2016
Aransas_Bay	Sciades_felis	U			324	356	10	1	28	7	2016
Aransas_Bay	Sciades_felis	U			260	302	10	2	28	7	2016
Aransas_Bay	Sciades_felis	U			319	356	10	2	28	7	2016
Aransas_Bay	Sciades_felis	U			280	325	10	3	28	7	2016
Aransas_Bay	Sciades_felis	U			280	325	10	3	28	7	2016
Aransas_Bay	Sciades_felis	U			299	339	10	3	28	7	2016
Aransas_Bay	Sciades_felis	U			311	347	10	3	28	7	2016
Aransas_Bay	Sciades_felis	U			310	364	10	3	28	7	2016
Aransas_Bay	Sciades_felis	U			319	370	10	3	28	7	2016
Aransas_Bay	Sciades_felis	U			324	372	10	3	28	7	2016
Aransas_Bay	Sciades_felis	U			326	377	10	3	28	7	2016
Aransas_Bay	Sciades_felis	U			362	410	10	3	28	7	2016
Aransas_Bay	Sciades_felis	U			272	303	10	4	28	7	2016
Aransas_Bay	Sciades_felis	U			272	304	10	4	28	7	2016
Aransas_Bay	Sciades_felis	U			287	325	10	4	28	7	2016
Aransas_Bay	Sciades_felis	U			284	325	10	4	28	7	2016
Aransas_Bay	Sciades_felis	U			290	330	10	4	28	7	2016
Aransas_Bay	Sciades_felis	U			310	350	10	4	28	7	2016
Aransas_Bay	Sciades_felis	U			300	350	10	4	28	7	2016
Aransas_Bay	Sciades_felis	U			325	371	10	4	28	7	2016
Aransas_Bay	Sciades_felis	U			324	378	10	4	28	7	2016
Aransas_Bay	Sciades_felis	U			250	295	3	5	28	7	2016
Aransas_Bay	Sciades_felis	U			268	302	3	5	28	7	2016
Aransas_Bay	Sciades_felis	U			305	355	3	5	28	7	2016
Aransas_Bay	Sciades_felis	U			330	378	3	5	28	7	2016
Redfish_Bay	Sciades_felis	U			378	424	10	2	1	8	2016
Redfish_Bay	Sciades_felis	U			381	423	10	2	1	8	2016
Redfish_Bay	Sciades_felis	U			257	292	10	2	1	8	2016
Redfish_Bay	Sciades_felis	U			284	327	10	2	1	8	2016
Redfish_Bay	Sciades_felis	U			282	323	10	2	1	8	2016
Redfish_Bay	Sciades_felis	U			283	345	10	3	1	8	2016
Redfish_Bay	Sciades_felis	U			245	323	10	4	1	8	2016
Redfish_Bay	Sciades_felis	U			245	300	10	4	1	8	2016
Redfish_Bay	Sciades_felis	U			270	359	10	4	1	8	2016
Aransas_Bay	Sciades_felis	U			264	356	10	2	10	8	2016
Aransas_Bay	Sciades_felis	U			250	317	10	2	10	8	2016
Aransas_Bay	Sciades_felis	U			231	311	10	2	10	8	2016
Aransas_Bay	Sciades_felis	U			239	302	10	2	10	8	2016
Aransas_Bay	Sciades_felis	U			290	363	10	2	10	8	2016
Aransas_Bay	Sciades_felis	U			275	365	10	2	10	8	2016
Aransas_Bay	Sciades_felis	U			326	365	10	3	10	8	2016
Aransas_Bay	Sciades_felis	U			272	310	10	3	10	8	2016
Aransas_Bay	Sciades_felis	U			300	339	10	3	10	8	2016
Aransas_Bay	Sciades_felis	U			322	362	15	3	10	8	2016
Aransas_Bay	Sciades_felis	U			299	342	10	3	10	8	2016
Aransas_Bay	Sciades_felis	U			305	347	10	3	10	8	2016
Aransas_Bay	Sciades_felis	U			325	366	10	3	10	8	2016
Aransas_Bay	Sciades_felis	U			318	365	10	3	10	8	2016
Aransas_Bay	Sciades_felis	U					10	4	10	8	2016
Aransas_Bay	Sciades_felis	U			246	334	10	4	10	8	2016
Aransas_Bay	Sciades_felis	U			280	371	10	4	10	8	2016
Aransas_Bay	Sciades_felis	U			247	329	10	4	10	8	2016
Redfish_Bay	Sciades_felis	U			294	344	10	1	23	8	2016
Redfish_Bay	Sciades_felis	U			340	380	10	1	23	8	2016
Redfish_Bay	Sciades_felis	U			250	288	10	3	23	8	2016
Redfish_Bay	Sciades_felis	U			280	324	10	3	23	8	2016
Redfish_Bay	Sciades_felis	U			298	344	10	3	23	8	2016
Redfish_Bay	Sciades_felis	U			312	358	10	3	23	8	2016
Redfish_Bay	Sciades_felis	U			240	278	10	4	23	8	2016
Redfish_Bay	Sciades_felis	U			250	288	10	4	23	8	2016
Redfish_Bay	Sciades_felis	U			288	332	10	4	23	8	2016
Redfish_Bay	Sciades_felis	U			312	360	10	4	23	8	2016
Corpus_Christi_Bay	Sciades_felis	U			227	265	10	1	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			195	272	10	1	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			250	295	10	1	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			303	354	10	1	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			318	361	10	1	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			240	282	10	2	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			240	284	10	2	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			272	316	10	2	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			296	345	10	2	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			309	359	10	2	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			320	370	10	2	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			221	256	10	3	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			225	267	10	3	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			249	288	10	3	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			260	305	10	3	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			267	306	10	3	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			277	320	10	3	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U					10	3	12	9	2016
Corpus_Christi_Bay	Sciades_felis	U			290	337	10	4	12	9	2016
Aransas_Bay	Sciades_felis	U			300	350	10	1	22	9	2016
Aransas_Bay	Sciades_felis	U						1	22	9	2016
Aransas_Bay	Sciades_felis	U			290	330	10	2	22	9	2016
